match_id,Pt,Pts,Gm#,TbSet,TB?,TBpt,Svr,Ret,Serving,1st,2nd,Notes,1stNoLet,2ndNoLet,1stSV,2ndSV,1stNoSV,2ndNoSV,1stIn,2ndIn,isRally1st,isRally2nd,Sv1,Sv2,Rally,isAce,isUnret,isRallyWinner,isForced,isUnforced,isDouble,rallyNoSpec,rallyNoError,rallyNoDirection,rallyLen,PtWinner,isSvrWinner,PtsAfter,GmW,Gm1,Gm2,SetW,Set1,Set2,RevTB,TBrev,rallyCount
20170129-M-Australian_Open-F-Rafael_Nadal-Roger_Federer,1,0-0,1,1,0,,1,2,RN,4d,5b17;s3b2b1f2f1f2f2f2b1f1n#,,4d,5b17;s3b2b1f2f1f2f2f2b1f1n#,0,0,4d,5b17;s3b2b1f2f1f2f2f2b1f1n#,0,1,0,1,4d,5,b17;s3b2b1f2f1f2f2f2b1f1n#,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,b17s3b2b1f2f1f2f2f2b1f1n,b17s3b2b1f2f1f2f2f2b1f1,bsbbfffffbf,11,1,1,15-0,0,0,0,1,0,0,,,11
20170129-M-Australian_Open-F-Rafael_Nadal-Roger_Federer,2,15-0,1,1,0,,1,2,RN,4d,4b28b2f2d@,,4d,4b28b2f2d@,0,0,4d,4b28b2f2d@,0,1,0,1,4d,4,b28b2f2d@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,b28b2f2d,b28b2f2,bbf,3,1,1,30-0,0,0,0,0,0,0,,,3
20170129-M-Australian_Open-F-Rafael_Nadal-Roger_Federer,3,30-0,1,1,0,,1,2,RN,6s#,,,6s#,,0,,6s#,,1,,1,0,6,,s#,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,s,s,s,1,1,1,40-0,0,0,0,0,0,0,,,1
20170129-M-Australian_Open-F-Rafael_Nadal-Roger_Federer,4,40-0,1,1,0,,1,2,RN,6f19b1f2b2b1b1f1w@,,,6f19b1f2b2b1b1f1w@,,0,,6f19b1f2b2b1b1f1w@,,1,,1,0,6,,f19b1f2b2b1b1f1w@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,f19b1f2b2b1b1f1w,f19b1f2b2b1b1f1,fbfbbbf,7,1,1,GM,1,1,0,0,0,0,,,7
20170129-M-Australian_Open-F-Rafael_Nadal-Roger_Federer,5,0-0,2,1,0,,2,1,RF,4b2n#,,,4b2n#,,0,,4b2n#,,1,,1,0,4,,b2n#,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,b2n,b2,b,1,2,1,15-0,0,1,0,0,0,0,,,1
20170129-M-Australian_Open-F-Rafael_Nadal-Roger_Federer,6,15-0,2,1,0,,2,1,RF,4n,6b39b2f3b2f3s2f3s3f3b2b2f1b1f2f3b3n#,,4n,6b39b2f3b2f3s2f3s3f3b2b2f1b1f2f3b3n#,0,0,4n,6b39b2f3b2f3s2f3s3f3b2b2f1b1f2f3b3n#,0,1,0,1,4n,6,b39b2f3b2f3s2f3s3f3b2b2f1b1f2f3b3n#,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,b39b2f3b2f3s2f3s3f3b2b2f1b1f2f3b3n,b39b2f3b2f3s2f3s3f3b2b2f1b1f2f3b3,bbfbfsfsfbbfbffb,16,1,0,15-15,0,1,0,0,0,0,,,16
20170129-M-Australian_Open-F-Rafael_Nadal-Roger_Federer,7,15-15,2,1,0,,2,1,RF,4w,5b#,,4w,5b#,0,0,4w,5b#,0,1,0,1,4w,5,b#,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,b,b,b,1,2,1,30-15,0,1,0,0,0,0,,,1
20170129-M-Australian_Open-F-Rafael_Nadal-Roger_Federer,8,30-15,2,1,0,,2,1,RF,4d,5b28f2b2b1b2f3*,,4d,5b28f2b2b1b2f3*,0,0,4d,5b28f2b2b1b2f3*,0,1,0,1,4d,5,b28f2b2b1b2f3*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,b28f2b2b1b2f3,b28f2b2b1b2f3,bfbbbf,6,2,1,40-15,0,1,0,0,0,0,,,7
20170129-M-Australian_Open-F-Rafael_Nadal-Roger_Federer,9,40-15,2,1,0,,2,1,RF,4x,5b27b2f1f1n@,,4x,5b27b2f1f1n@,0,0,4x,5b27b2f1f1n@,0,1,0,1,4x,5,b27b2f1f1n@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,b27b2f1f1n,b27b2f1f1,bbff,4,1,0,40-30,0,1,0,0,0,0,,,4
20170129-M-Australian_Open-F-Rafael_Nadal-Roger_Federer,10,40-30,2,1,0,,2,1,RF,4f37f1+m#,,,4f37f1+m#,,0,,4f37f1+m#,,1,,1,0,4,,f37f1+m#,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,f37f1m,f37f1m,ffm,3,2,1,GM,2,1,1,0,0,0,,,3
20170129-M-Australian_Open-F-Rafael_Nadal-Roger_Federer,11,0-0,3,1,0,,1,2,RN,6b27b1f3*,,,6b27b1f3*,,0,,6b27b1f3*,,1,,1,0,6,,b27b1f3*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,b27b1f3,b27b1f3,bbf,3,2,0,0-15,0,1,1,0,0,0,,,4
20170129-M-Australian_Open-F-Rafael_Nadal-Roger_Federer,12,0-15,3,1,0,,1,2,RN,4b#,,,4b#,,0,,4b#,,1,,1,0,4,,b#,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,b,b,b,1,1,1,15-15,0,1,1,0,0,0,,,1
20170129-M-Australian_Open-F-Rafael_Nadal-Roger_Federer,13,15-15,3,1,0,,1,2,RN,5n,6b29f2b3w@,,5n,6b29f2b3w@,0,0,5n,6b29f2b3w@,0,1,0,1,5n,6,b29f2b3w@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,b29f2b3w,b29f2b3,bfb,3,1,1,30-15,0,1,1,0,0,0,,,3
20170129-M-Australian_Open-F-Rafael_Nadal-Roger_Federer,14,30-15,3,1,0,,1,2,RN,5n,6n,,5n,6n,0,0,5n,6n,0,0,0,0,5n,6n,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,0,2,0,30-30,0,1,1,0,0,0,,,0
20170129-M-Australian_Open-F-Rafael_Nadal-Roger_Federer,15,30-30,3,1,0,,1,2,RN,6n,6b29b3b3f;3*,,6n,6b29b3b3f;3*,0,0,6n,6b29b3b3f;3*,0,1,0,1,6n,6,b29b3b3f;3*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,b29b3b3f3,b29b3b3f3,bbbf,4,1,1,40-30,0,1,1,0,0,0,,,5
20170129-M-Australian_Open-F-Rafael_Nadal-Roger_Federer,16,40-30,3,1,0,,1,2,RN,4b2n#,,,4b2n#,,0,,4b2n#,,1,,1,0,4,,b2n#,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,b2n,b2,b,1,1,1,GM,1,2,1,0,0,0,,,1
20170129-M-Australian_Open-F-Rafael_Nadal-Roger_Federer,17,0-0,4,1,0,,2,1,RF,4n,4b1n#,,4n,4b1n#,0,0,4n,4b1n#,0,1,0,1,4n,4,b1n#,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,b1n,b1,b,1,2,1,15-0,0,2,1,0,0,0,,,1
20170129-M-Australian_Open-F-Rafael_Nadal-Roger_Federer,18,15-0,4,1,0,,2,1,RF,4d,4f38f1b1f3r3b1d@,,4d,4f38f1b1f3r3b1d@,0,0,4d,4f38f1b1f3r3b1d@,0,1,0,1,4d,4,f38f1b1f3r3b1d@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,f38f1b1f3r3b1d,f38f1b1f3r3b1,ffbfrb,6,1,0,15-15,0,2,1,0,0,0,,,6
20170129-M-Australian_Open-F-Rafael_Nadal-Roger_Federer,19,15-15,4,1,0,,2,1,RF,4s29f+1b2z3f2z1*,,,4s29f+1b2z3f2z1*,,0,,4s29f+1b2z3f2z1*,,1,,1,0,4,,s29f+1b2z3f2z1*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,s29f1b2z3f2z1,s29f1b2z3f2z1,sfbzfz,6,2,1,30-15,0,2,1,0,0,0,,,7
20170129-M-Australian_Open-F-Rafael_Nadal-Roger_Federer,20,30-15,4,1,0,,2,1,RF,6b17f3*,,,6b17f3*,,0,,6b17f3*,,1,,1,0,6,,b17f3*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,b17f3,b17f3,bf,2,2,1,40-15,0,2,1,0,0,0,,,3
20170129-M-Australian_Open-F-Rafael_Nadal-Roger_Federer,21,40-15,4,1,0,,2,1,RF,6f37b3f3b1s#,,,6f37b3f3b1s#,,0,,6f37b3f3b1s#,,1,,1,0,6,,f37b3f3b1s#,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,f37b3f3b1s,f37b3f3b1s,fbfbs,5,2,1,GM,2,2,2,0,0,0,,,5
20170129-M-Australian_Open-F-Rafael_Nadal-Roger_Federer,22,0-0,5,1,0,,1,2,RN,6b28f3b2b2b3f3b+3f1v#,,,6b28f3b2b2b3f3b+3f1v#,,0,,6b28f3b2b2b3f3b+3f1v#,,1,,1,0,6,,b28f3b2b2b3f3b+3f1v#,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,b28f3b2b2b3f3b3f1v,b28f3b2b2b3f3b3f1v,bfbbbfbfv,9,1,1,15-0,0,2,2,0,0,0,,,9
20170129-M-Australian_Open-F-Rafael_Nadal-Roger_Federer,23,15-0,5,1,0,,1,2,RN,4b28b1r#,,,4b28b1r#,,0,,4b28b1r#,,1,,1,0,4,,b28b1r#,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,b28b1r,b28b1r,bbr,3,1,1,30-0,0,2,2,0,0,0,,,3
20170129-M-Australian_Open-F-Rafael_Nadal-Roger_Federer,24,30-0,5,1,0,,1,2,RN,4f17b+3b#,,,4f17b+3b#,,0,,4f17b+3b#,,1,,1,0,4,,f17b+3b#,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,f17b3b,f17b3b,fbb,3,1,1,40-0,0,2,2,0,0,0,,,3
20170129-M-Australian_Open-F-Rafael_Nadal-Roger_Federer,25,40-0,5,1,0,,1,2,RN,5f#,,,5f#,,0,,5f#,,1,,1,0,5,,f#,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,f,f,f,1,1,1,GM,1,3,2,0,0,0,,,1
20170129-M-Australian_Open-F-Rafael_Nadal-Roger_Federer,26,0-0,6,1,0,,2,1,RF,4n,4b28f1b2f3f3f2b1d@,,4n,4b28f1b2f3f3f2b1d@,0,0,4n,4b28f1b2f3f3f2b1d@,0,1,0,1,4n,4,b28f1b2f3f3f2b1d@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,b28f1b2f3f3f2b1d,b28f1b2f3f3f2b1,bfbfffb,7,2,1,15-0,0,3,2,0,0,0,,,7
20170129-M-Australian_Open-F-Rafael_Nadal-Roger_Federer,27,15-0,6,1,0,,2,1,RF,4n,6b27f3*,,4n,6b27f3*,0,0,4n,6b27f3*,0,1,0,1,4n,6,b27f3*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,b27f3,b27f3,bf,2,2,1,30-0,0,3,2,0,0,0,,,3
20170129-M-Australian_Open-F-Rafael_Nadal-Roger_Federer,28,30-0,6,1,0,,2,1,RF,4*,,,4*,,0,,4*,,1,,0,0,4*,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,0,2,1,40-0,0,3,2,0,0,0,,,1
20170129-M-Australian_Open-F-Rafael_Nadal-Roger_Federer,29,40-0,6,1,0,,2,1,RF,4f38f3f#,,,4f38f3f#,,0,,4f38f3f#,,1,,1,0,4,,f38f3f#,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,f38f3f,f38f3f,fff,3,2,1,GM,2,3,3,0,0,0,,,3
20170129-M-Australian_Open-F-Rafael_Nadal-Roger_Federer,30,0-0,7,1,0,,1,2,RN,6n,5b19+s2z3*,,6n,5b19+s2z3*,0,0,6n,5b19+s2z3*,0,1,0,1,6n,5,b19+s2z3*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,b19s2z3,b19s2z3,bsz,3,2,0,0-15,0,3,3,0,0,0,,,4
20170129-M-Australian_Open-F-Rafael_Nadal-Roger_Federer,31,0-15,7,1,0,,1,2,RN,4w,4b3w#,,4w,4b3w#,0,0,4w,4b3w#,0,1,0,1,4w,4,b3w#,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,b3w,b3,b,1,1,1,15-15,0,3,3,0,0,0,,,1
20170129-M-Australian_Open-F-Rafael_Nadal-Roger_Federer,32,15-15,7,1,0,,1,2,RN,5f18f1f1b1f3f3s2f1f2b2b2f3b1s3w#,,,5f18f1f1b1f3f3s2f1f2b2b2f3b1s3w#,,0,,5f18f1f1b1f3f3s2f1f2b2b2f3b1s3w#,,1,,1,0,5,,f18f1f1b1f3f3s2f1f2b2b2f3b1s3w#,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,f18f1f1b1f3f3s2f1f2b2b2f3b1s3w,f18f1f1b1f3f3s2f1f2b2b2f3b1s3,fffbffsffbbfbs,14,2,0,15-30,0,3,3,0,0,0,,,14
20170129-M-Australian_Open-F-Rafael_Nadal-Roger_Federer,33,15-30,7,1,0,,1,2,RN,4b19b1f1b1r1f1f2f3s3f3b3f2j1*,,,4b19b1f1b1r1f1f2f3s3f3b3f2j1*,,0,,4b19b1f1b1r1f1f2f3s3f3b3f2j1*,,1,,1,0,4,,b19b1f1b1r1f1f2f3s3f3b3f2j1*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,b19b1f1b1r1f1f2f3s3f3b3f2j1,b19b1f1b1r1f1f2f3s3f3b3f2j1,bbfbrfffsfbfj,13,2,0,15-40,0,3,3,0,0,0,,,14
20170129-M-Australian_Open-F-Rafael_Nadal-Roger_Federer,34,15-40,7,1,0,,1,2,RN,4f19b1f1s3b2b1w@,,RN CH error unsucc,4f19b1f1s3b2b1w@,,0,,4f19b1f1s3b2b1w@,,1,,1,0,4,,f19b1f1s3b2b1w@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,f19b1f1s3b2b1w,f19b1f1s3b2b1,fbfsbb,6,2,0,GM,2,3,4,0,0,0,,,6
20170129-M-Australian_Open-F-Rafael_Nadal-Roger_Federer,35,0-0,8,1,0,,2,1,RF,6f#,,,6f#,,0,,6f#,,1,,1,0,6,,f#,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,f,f,f,1,2,1,15-0,0,3,4,0,0,0,,,1
20170129-M-Australian_Open-F-Rafael_Nadal-Roger_Federer,36,15-0,8,1,0,,2,1,RF,6+m28o1*,,,6+m28o1*,,1,,6m28o1*,,1,,1,0,6,,m28o1*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,m28o1,m28o1,mo,2,2,1,30-0,0,3,4,0,0,0,,,3
20170129-M-Australian_Open-F-Rafael_Nadal-Roger_Federer,37,30-0,8,1,0,,2,1,RF,6f17f+3*,,,6f17f+3*,,0,,6f17f+3*,,1,,1,0,6,,f17f+3*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,f17f3,f17f3,ff,2,2,1,40-0,0,3,4,0,0,0,,,3
20170129-M-Australian_Open-F-Rafael_Nadal-Roger_Federer,38,40-0,8,1,0,,2,1,RF,6*,,,6*,,0,,6*,,1,,0,0,6*,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,0,2,1,GM,2,3,5,0,0,0,,,1
20170129-M-Australian_Open-F-Rafael_Nadal-Roger_Federer,39,0-0,9,1,0,,1,2,RN,6d,6f28f3b2b1f1b3b3f1n@,,6d,6f28f3b2b1f1b3b3f1n@,0,0,6d,6f28f3b2b1f1b3b3f1n@,0,1,0,1,6d,6,f28f3b2b1f1b3b3f1n@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,f28f3b2b1f1b3b3f1n,f28f3b2b1f1b3b3f1,ffbbfbbf,8,2,0,0-15,0,3,5,0,0,0,,,8
20170129-M-Australian_Open-F-Rafael_Nadal-Roger_Federer,40,0-15,9,1,0,,1,2,RN,4s37f+3*,,,4s37f+3*,,0,,4s37f+3*,,1,,1,0,4,,s37f+3*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,s37f3,s37f3,sf,2,1,1,15-15,0,3,5,0,0,0,,,3
20170129-M-Australian_Open-F-Rafael_Nadal-Roger_Federer,41,15-15,9,1,0,,1,2,RN,6d,4*,,6d,4*,0,0,6d,4*,0,1,0,0,6d,4*,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,0,1,1,30-15,0,3,5,0,0,0,,,1
20170129-M-Australian_Open-F-Rafael_Nadal-Roger_Federer,42,30-15,9,1,0,,1,2,RN,6d,4b1w#,,6d,4b1w#,0,0,6d,4b1w#,0,1,0,1,6d,4,b1w#,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,b1w,b1,b,1,1,1,40-15,0,3,5,0,0,0,,,1
20170129-M-Australian_Open-F-Rafael_Nadal-Roger_Federer,43,40-15,9,1,0,,1,2,RN,6w,5b17b1w@,,6w,5b17b1w@,0,0,6w,5b17b1w@,0,1,0,1,6w,5,b17b1w@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,b17b1w,b17b1,bb,2,2,0,40-30,0,3,5,0,0,0,,,2
20170129-M-Australian_Open-F-Rafael_Nadal-Roger_Federer,44,40-30,9,1,0,,1,2,RN,4b28f3*,,,4b28f3*,,0,,4b28f3*,,1,,1,0,4,,b28f3*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,b28f3,b28f3,bf,2,1,1,GM,1,4,5,0,0,0,,,3
20170129-M-Australian_Open-F-Rafael_Nadal-Roger_Federer,45,0-0,10,1,0,,2,1,RF,6f37f-1b1*,,,6f37f-1b1*,,0,,6f37f-1b1*,,1,,1,0,6,,f37f-1b1*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,f37f1b1,f37f1b1,ffb,3,1,0,0-15,0,4,5,0,0,0,,,4
20170129-M-Australian_Open-F-Rafael_Nadal-Roger_Federer,46,0-15,10,1,0,,2,1,RF,4*,,,4*,,0,,4*,,1,,0,0,4*,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,0,2,1,15-15,0,4,5,0,0,0,,,1
20170129-M-Australian_Open-F-Rafael_Nadal-Roger_Federer,47,15-15,10,1,0,,2,1,RF,4b#,,,4b#,,0,,4b#,,1,,1,0,4,,b#,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,b,b,b,1,2,1,30-15,0,4,5,0,0,0,,,1
20170129-M-Australian_Open-F-Rafael_Nadal-Roger_Federer,48,30-15,10,1,0,,2,1,RF,4n,6b29f3f3b3f2n#,,4n,6b29f3f3b3f2n#,0,0,4n,6b29f3f3b3f2n#,0,1,0,1,4n,6,b29f3f3b3f2n#,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,b29f3f3b3f2n,b29f3f3b3f2,bffbf,5,2,1,40-15,0,4,5,0,0,0,,,5
20170129-M-Australian_Open-F-Rafael_Nadal-Roger_Federer,49,40-15,10,1,0,,2,1,RF,4*,,,4*,,0,,4*,,1,,0,0,4*,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,0,2,1,GM,2,4,6,2,0,1,,,1
20170129-M-Australian_Open-F-Rafael_Nadal-Roger_Federer,50,0-0,11,1,0,,1,2,RN,6b29f2b2+b2d#,,,6b29f2b2+b2d#,,0,,6b29f2b2+b2d#,,1,,1,0,6,,b29f2b2+b2d#,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,b29f2b2b2d,b29f2b2b2,bfbb,4,2,0,0-15,0,0,0,0,0,1,,,4
20170129-M-Australian_Open-F-Rafael_Nadal-Roger_Federer,51,0-15,11,1,0,,1,2,RN,5s29f3s3f3+b1z1*,,,5s29f3s3f3+b1z1*,,0,,5s29f3s3f3+b1z1*,,1,,1,0,5,,s29f3s3f3+b1z1*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,s29f3s3f3b1z1,s29f3s3f3b1z1,sfsfbz,6,1,1,15-15,0,0,0,0,0,1,,,7
20170129-M-Australian_Open-F-Rafael_Nadal-Roger_Federer,52,15-15,11,1,0,,1,2,RN,5f17b1f3w@,,,5f17b1f3w@,,0,,5f17b1f3w@,,1,,1,0,5,,f17b1f3w@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,f17b1f3w,f17b1f3,fbf,3,1,1,30-15,0,0,0,0,0,1,,,3
20170129-M-Australian_Open-F-Rafael_Nadal-Roger_Federer,53,30-15,11,1,0,,1,2,RN,4x,4b38f3b2f3b3f3s1b2f3n@,,4x,4b38f3b2f3b3f3s1b2f3n@,0,0,4x,4b38f3b2f3b3f3s1b2f3n@,0,1,0,1,4x,4,b38f3b2f3b3f3s1b2f3n@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,b38f3b2f3b3f3s1b2f3n,b38f3b2f3b3f3s1b2f3,bfbfbfsbf,9,1,1,40-15,0,0,0,0,0,1,,,9
20170129-M-Australian_Open-F-Rafael_Nadal-Roger_Federer,54,40-15,11,1,0,,1,2,RN,6n,4*,,6n,4*,0,0,6n,4*,0,1,0,0,6n,4*,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,0,1,1,GM,1,1,0,0,0,1,,,1
20170129-M-Australian_Open-F-Rafael_Nadal-Roger_Federer,55,0-0,12,1,0,,2,1,RF,4n,4n,,4n,4n,0,0,4n,4n,0,0,0,0,4n,4n,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,0,1,0,0-15,0,1,0,0,0,1,,,0
20170129-M-Australian_Open-F-Rafael_Nadal-Roger_Federer,56,0-15,12,1,0,,2,1,RF,6d,6f38f1b2f2b1f1b3b2b1f1n@,,6d,6f38f1b2f2b1f1b3b2b1f1n@,0,0,6d,6f38f1b2f2b1f1b3b2b1f1n@,0,1,0,1,6d,6,f38f1b2f2b1f1b3b2b1f1n@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,f38f1b2f2b1f1b3b2b1f1n,f38f1b2f2b1f1b3b2b1f1,ffbfbfbbbf,10,1,0,0-30,0,1,0,0,0,1,,,10
20170129-M-Australian_Open-F-Rafael_Nadal-Roger_Federer,57,0-30,12,1,0,,2,1,RF,4b27f+3f3n#,,,4b27f+3f3n#,,0,,4b27f+3f3n#,,1,,1,0,4,,b27f+3f3n#,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,b27f3f3n,b27f3f3,bff,3,2,1,15-30,0,1,0,0,0,1,,,3
20170129-M-Australian_Open-F-Rafael_Nadal-Roger_Federer,58,15-30,12,1,0,,2,1,RF,4n,6f28f;3*,,4n,6f28f;3*,0,0,4n,6f28f;3*,0,1,0,1,4n,6,f28f;3*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,f28f3,f28f3,ff,2,2,1,30-30,0,1,0,0,0,1,,,3
20170129-M-Australian_Open-F-Rafael_Nadal-Roger_Federer,59,30-30,12,1,0,,2,1,RF,6f27f-3f1*,,,6f27f-3f1*,,0,,6f27f-3f1*,,1,,1,0,6,,f27f-3f1*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,f27f3f1,f27f3f1,fff,3,1,0,30-40,0,1,0,0,0,1,,,4
20170129-M-Australian_Open-F-Rafael_Nadal-Roger_Federer,60,30-40,12,1,0,,2,1,RF,6s28j3f#,,,6s28j3f#,,0,,6s28j3f#,,1,,1,0,6,,s28j3f#,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,s28j3f,s28j3f,sjf,3,2,1,40-40,0,1,0,0,0,1,,,3
20170129-M-Australian_Open-F-Rafael_Nadal-Roger_Federer,61,40-40,12,1,0,,2,1,RF,6f19f3f3f3f+1r1z3b3n#,,,6f19f3f3f3f+1r1z3b3n#,,0,,6f19f3f3f3f+1r1z3b3n#,,1,,1,0,6,,f19f3f3f3f+1r1z3b3n#,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,f19f3f3f3f1r1z3b3n,f19f3f3f3f1r1z3b3,fffffrzb,8,1,0,40-AD,0,1,0,0,0,1,,,8
20170129-M-Australian_Open-F-Rafael_Nadal-Roger_Federer,62,40-AD,12,1,0,,2,1,RF,4d,6f38b2f3b2f3s3n@,,4d,6f38b2f3b2f3s3n@,0,0,4d,6f38b2f3b2f3s3n@,0,1,0,1,4d,6,f38b2f3b2f3s3n@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,f38b2f3b2f3s3n,f38b2f3b2f3s3,fbfbfs,6,1,0,GM,1,2,0,0,0,1,,,6
20170129-M-Australian_Open-F-Rafael_Nadal-Roger_Federer,63,0-0,13,1,0,,1,2,RN,6x,6f#,,6x,6f#,0,0,6x,6f#,0,1,0,1,6x,6,f#,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,f,f,f,1,1,1,15-0,0,2,0,0,0,1,,,1
20170129-M-Australian_Open-F-Rafael_Nadal-Roger_Federer,64,15-0,13,1,0,,1,2,RN,4b29b2f2f1*,,,4b29b2f2f1*,,0,,4b29b2f2f1*,,1,,1,0,4,,b29b2f2f1*,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,b29b2f2f1,b29b2f2f1,bbff,4,1,1,30-0,0,2,0,0,0,1,,,5
20170129-M-Australian_Open-F-Rafael_Nadal-Roger_Federer,65,30-0,13,1,0,,1,2,RN,6w,4f29f2n@,,6w,4f29f2n@,0,0,6w,4f29f2n@,0,1,0,1,6w,4,f29f2n@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,f29f2n,f29f2,ff,2,2,0,30-15,0,2,0,0,0,1,,,2
20170129-M-Australian_Open-F-Rafael_Nadal-Roger_Federer,66,30-15,13,1,0,,1,2,RN,5f28f3n@,,,5f28f3n@,,0,,5f28f3n@,,1,,1,0,5,,f28f3n@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,f28f3n,f28f3,ff,2,2,0,30-30,0,2,0,0,0,1,,,2
20170129-M-Australian_Open-F-Rafael_Nadal-Roger_Federer,67,30-30,13,1,0,,1,2,RN,6d,6b18b1d@,,6d,6b18b1d@,0,0,6d,6b18b1d@,0,1,0,1,6d,6,b18b1d@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,b18b1d,b18b1,bb,2,2,0,30-40,0,2,0,0,0,1,,,2
20170129-M-Australian_Open-F-Rafael_Nadal-Roger_Federer,68,30-40,13,1,0,,1,2,RN,4b19b1f1b2f2b1f2d@,,,4b19b1f1b2f2b1f2d@,,0,,4b19b1f1b2f2b1f2d@,,1,,1,0,4,,b19b1f1b2f2b1f2d@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,b19b1f1b2f2b1f2d,b19b1f1b2f2b1f2,bbfbfbf,7,1,1,40-40,0,2,0,0,0,1,,,7
20170129-M-Australian_Open-F-Rafael_Nadal-Roger_Federer,69,40-40,13,1,0,,1,2,RN,6b18f3b2f3f3d@,,,6b18f3b2f3f3d@,,0,,6b18f3b2f3f3d@,,1,,1,0,6,,b18f3b2f3f3d@,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,b18f3b2f3f3d,b18f3b2f3f3,bfbff,5,1,1,AD-40,0,2,0,0,0,1,,,5
20170129-M-Australian_Open-F-Rafael_Nadal-Roger_Federer,70,AD-40,13,1,0,,1,2,RN,4w,4b39f3n#,,4w,4b39f3n#,0,0,4w,4b39f3n#,0,1,0,1,4w,4,b39f3n#,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,b39f3n,b39f3,bf,2,2,0,40-40,0,2,0,0,0,1,,,2
